T1,H1,S1,G1,F1,L1,T2,H2,S2,G2,F2,L2,T3,H3,S3,G3,F3,L3,T4,H4,S4,G4,F4,L4,CLASS_LABEL
39.09,55.02,0.0,0.0,0.0,4.17,40.71,44.29,0.0,0.0,0.0,18.33,40.85,46.24,0.0,3.0,0.0,5.83,48.08,32.09,0.0,6.0,0.0,20.0,1.0
39.1,55.05,0.0,0.0,0.0,4.17,40.71,44.32,0.0,0.0,0.0,18.33,40.86,46.21,0.0,2.0,0.0,4.17,48.05,32.04,0.0,7.0,0.0,19.17,1.0
39.11,55.06,0.0,0.0,0.0,3.33,40.72,44.35,0.0,0.0,0.0,18.33,40.87,46.17,0.0,2.0,0.0,5.0,48.03,31.98,0.0,7.0,0.0,20.0,1.0
39.13,55.04,0.0,0.0,0.0,4.17,40.72,44.36,0.0,0.0,0.0,17.5,40.88,46.12,0.0,7.0,0.0,4.17,48.0,31.96,0.0,6.0,0.0,19.17,1.0
39.14,55.04,0.0,0.0,0.0,3.33,40.72,44.35,0.0,0.0,0.0,17.5,40.89,46.09,0.0,3.0,0.0,4.17,47.97,31.95,0.0,7.0,0.0,19.17,1.0
39.15,55.04,0.0,0.0,0.0,3.33,40.73,44.32,0.0,0.0,0.0,17.5,40.9,46.05,0.0,8.0,0.0,4.17,47.95,31.94,0.0,2.0,0.0,19.17,1.0
39.17,55.03,0.0,0.0,0.0,4.17,40.73,44.32,0.0,0.0,0.0,18.33,40.91,46.01,0.0,5.0,0.0,5.0,47.92,31.94,0.0,5.0,0.0,19.17,1.0
39.18,55.04,0.0,0.0,0.0,4.17,40.74,44.31,0.0,0.0,0.0,18.33,40.93,46.01,0.0,5.0,0.0,4.17,47.89,31.95,0.0,9.0,0.0,20.0,1.0
39.19,55.02,0.0,0.0,0.0,4.17,40.74,44.28,0.0,0.0,513.0,19.17,40.94,46.02,0.0,5.0,0.0,5.0,47.86,31.94,0.0,10.0,0.0,20.83,1.0
39.21,55.03,0.0,0.0,0.0,3.33,40.75,44.28,0.0,0.0,0.0,18.33,40.95,46.05,0.0,6.0,0.0,4.17,47.83,31.96,0.0,6.0,0.0,20.0,1.0
39.22,55.02,0.0,0.0,0.0,3.33,40.75,44.25,0.0,0.0,0.0,18.33,40.96,46.06,0.0,4.0,0.0,4.17,47.81,31.97,0.0,5.0,0.0,19.17,1.0
39.23,55.02,0.0,0.0,0.0,3.33,40.75,44.25,0.0,0.0,0.0,18.33,40.97,46.04,0.0,5.0,0.0,4.17,47.78,32.0,0.0,5.0,0.0,20.0,1.0
39.25,54.99,0.0,0.0,0.0,3.33,40.76,44.24,0.0,0.0,0.0,18.33,40.98,46.01,0.0,6.0,0.0,5.0,47.75,32.02,0.0,9.0,0.0,20.0,1.0
39.26,54.99,0.0,0.0,0.0,3.33,40.76,44.24,0.0,0.0,0.0,17.5,40.99,45.98,0.0,9.0,0.0,4.17,47.72,32.07,0.0,7.0,0.0,20.0,1.0
39.27,54.96,0.0,0.0,0.0,3.33,40.76,44.2,0.0,0.0,0.0,17.5,41.0,45.94,0.0,10.0,0.0,4.17,47.69,32.09,0.0,9.0,0.0,19.17,1.0
39.29,54.97,0.0,0.0,0.0,3.33,40.77,44.2,0.0,0.0,0.0,17.5,41.01,45.92,0.0,5.0,0.0,4.17,47.67,32.15,0.0,9.0,0.0,19.17,1.0
39.67,53.36,0.0,0.0,0.0,3.33,40.86,43.57,0.0,0.0,825.0,17.5,41.35,45.67,0.0,6.0,0.0,4.17,46.76,32.95,0.0,7.0,0.0,19.17,1.0
39.68,53.35,0.0,0.0,414.0,4.17,40.86,43.67,0.0,0.0,1104.0,18.33,41.36,45.59,0.0,2.0,0.0,5.0,46.74,32.96,0.0,7.0,0.0,20.0,1.0
39.69,53.32,0.0,0.0,1249.0,4.17,40.87,43.74,0.0,0.0,213.0,18.33,41.36,45.53,0.0,3.0,0.0,4.17,46.72,32.94,0.0,9.0,0.0,20.0,1.0
39.7,53.3,0.0,0.0,175.0,4.17,40.88,43.8,0.0,0.0,0.0,18.33,41.36,45.45,0.0,3.0,0.0,4.17,46.69,32.95,0.0,11.0,0.0,20.0,1.0
39.71,53.28,0.0,0.0,959.0,5.0,40.88,43.8,0.0,0.0,0.0,17.5,41.37,45.41,0.0,2.0,0.0,4.17,46.67,32.95,0.0,6.0,0.0,20.0,1.0
39.72,53.26,0.0,0.0,3005.0,5.0,40.89,43.82,0.0,0.0,0.0,17.5,41.37,45.36,0.0,3.0,0.0,4.17,46.65,32.95,0.0,7.0,0.0,20.0,1.0
39.73,53.23,0.0,0.0,1118.0,4.17,40.89,43.86,0.0,0.0,0.0,18.33,41.37,45.27,0.0,3.0,0.0,4.17,46.63,32.96,0.0,6.0,0.0,20.0,1.0
39.74,53.21,0.0,0.0,2728.0,4.17,40.9,43.9,0.0,0.0,0.0,18.33,41.37,45.21,0.0,7.0,0.0,3.33,46.6,33.0,0.0,10.0,0.0,19.17,1.0
39.75,53.2,0.0,0.0,0.0,4.17,40.9,43.96,0.0,0.0,0.0,20.0,41.38,45.17,0.0,2.0,0.0,4.17,46.58,33.03,0.0,11.0,0.0,20.83,1.0
39.76,53.2,0.0,0.0,1113.0,5.0,40.91,44.03,0.0,0.0,0.0,19.17,41.38,45.13,0.0,3.0,0.0,4.17,46.56,33.05,0.0,7.0,0.0,20.0,1.0
39.78,53.18,0.0,0.0,194.0,4.17,40.91,44.13,0.0,0.0,0.0,20.0,41.38,45.11,0.0,4.0,0.0,4.17,46.54,33.05,0.0,7.0,0.0,20.83,1.0
39.79,53.14,0.0,0.0,2978.0,5.0,40.91,44.32,0.0,0.0,0.0,18.33,41.38,45.07,0.0,4.0,0.0,4.17,46.52,33.04,0.0,6.0,0.0,20.0,1.0
39.8,53.12,0.0,0.0,1008.0,5.0,40.91,44.39,0.0,0.0,0.0,18.33,41.39,44.99,0.0,4.0,0.0,4.17,46.5,33.07,0.0,9.0,0.0,20.0,1.0
39.8,53.09,0.0,0.0,338.0,5.0,40.92,44.34,0.0,0.0,0.0,18.33,41.39,44.93,0.0,6.0,0.0,4.17,46.48,33.04,0.0,1.0,0.0,20.0,1.0
39.81,53.05,0.0,0.0,911.0,4.17,40.92,44.24,0.0,0.0,0.0,17.5,41.39,44.88,0.0,4.0,0.0,4.17,46.46,33.02,0.0,9.0,0.0,20.0,1.0
39.83,53.03,0.0,0.0,1519.0,4.17,40.93,44.19,0.0,0.0,0.0,17.5,41.39,44.84,0.0,5.0,0.0,4.17,46.44,33.03,0.0,9.0,0.0,20.0,1.0
39.84,53.0,0.0,0.0,1572.0,4.17,40.93,44.16,0.0,0.0,0.0,18.33,41.4,44.84,0.0,4.0,0.0,4.17,46.42,33.04,0.0,10.0,0.0,20.0,1.0
39.84,52.98,0.0,0.0,1119.0,5.0,40.94,44.15,0.0,0.0,0.0,18.33,41.4,44.83,0.0,5.0,0.0,5.0,46.4,33.08,0.0,7.0,0.0,20.0,1.0
39.85,52.98,0.0,0.0,419.0,4.17,40.94,44.12,0.0,0.0,0.0,18.33,41.4,44.83,0.0,5.0,0.0,4.17,46.38,33.12,0.0,10.0,0.0,19.17,1.0
39.86,52.98,0.0,0.0,706.0,4.17,40.95,44.06,0.0,0.0,0.0,18.33,41.4,44.85,0.0,3.0,0.0,4.17,46.36,33.15,0.0,7.0,0.0,20.0,1.0
39.87,52.96,0.0,0.0,512.0,4.17,40.95,43.98,0.0,0.0,0.0,19.17,41.4,44.88,0.0,4.0,0.0,4.17,46.34,33.2,0.0,10.0,0.0,20.0,1.0
40.12,52.29,0.0,0.0,0.0,4.17,41.14,42.85,0.0,0.0,0.0,19.17,41.42,44.76,0.0,5.0,0.0,4.17,45.76,34.43,0.0,9.0,0.0,20.83,1.0
40.12,52.24,0.0,0.0,2663.0,5.0,41.14,42.84,0.0,0.0,0.0,18.33,41.42,44.8,0.0,5.0,0.0,5.0,45.75,34.46,0.0,2.0,0.0,20.83,1.0
40.13,52.2,0.0,0.0,2112.0,4.17,41.15,42.82,0.0,0.0,0.0,18.33,41.42,44.8,0.0,5.0,0.0,4.17,45.73,34.5,0.0,11.0,0.0,20.0,1.0
40.13,52.17,0.0,0.0,2895.0,5.0,41.15,42.79,0.0,0.0,0.0,17.5,41.42,44.76,0.0,3.0,0.0,4.17,45.72,34.55,0.0,8.0,0.0,19.17,1.0
40.14,52.15,0.0,0.0,894.0,4.17,41.15,42.76,0.0,0.0,0.0,18.33,41.42,44.7,0.0,3.0,0.0,4.17,45.7,34.57,0.0,9.0,0.0,20.0,1.0
40.14,52.13,0.0,0.0,937.0,4.17,41.16,42.73,0.0,0.0,0.0,17.5,41.42,44.68,0.0,5.0,0.0,4.17,45.69,34.58,0.0,8.0,0.0,19.17,1.0
40.15,52.11,0.0,0.0,1037.0,5.0,41.16,42.64,0.0,0.0,676.0,18.33,41.41,44.68,0.0,4.0,0.0,4.17,45.68,34.61,0.0,7.0,0.0,20.0,1.0
40.15,52.1,0.0,0.0,2084.0,5.0,41.16,42.58,0.0,0.0,0.0,17.5,41.42,44.67,0.0,4.0,0.0,4.17,45.66,34.64,0.0,7.0,0.0,19.17,1.0
40.16,52.09,0.0,0.0,1727.0,5.0,41.17,42.55,0.0,0.0,0.0,17.5,41.41,44.64,0.0,3.0,0.0,5.0,45.65,34.67,0.0,11.0,0.0,20.0,1.0
40.16,52.11,0.0,0.0,745.0,4.17,41.18,42.53,0.0,0.0,0.0,17.5,41.41,44.59,0.0,5.0,0.0,4.17,45.64,34.66,0.0,8.0,0.0,19.17,1.0
40.17,52.08,0.0,0.0,0.0,4.17,41.18,42.55,0.0,0.0,0.0,19.17,41.41,44.54,0.0,3.0,0.0,5.0,45.62,34.66,0.0,6.0,0.0,20.0,1.0
40.17,52.1,0.0,0.0,1590.0,5.0,41.19,42.56,0.0,0.0,0.0,19.17,41.41,44.52,0.0,2.0,0.0,5.0,45.61,34.67,0.0,8.0,0.0,20.0,1.0
40.18,52.06,0.0,0.0,1333.0,4.17,41.19,42.57,0.0,0.0,0.0,18.33,41.41,44.52,0.0,3.0,0.0,3.33,45.6,34.65,0.0,8.0,0.0,19.17,1.0
40.18,52.04,0.0,0.0,1027.0,5.0,41.2,42.61,0.0,0.0,0.0,20.0,41.41,44.5,0.0,1.0,0.0,4.17,45.58,34.65,0.0,7.0,0.0,21.67,1.0
40.19,52.03,0.0,0.0,255.0,4.17,41.2,42.64,0.0,0.0,0.0,20.0,41.41,44.52,0.0,5.0,0.0,4.17,45.57,34.63,0.0,9.0,0.0,20.83,1.0
40.19,52.0,0.0,0.0,0.0,4.17,41.21,42.68,0.0,0.0,0.0,18.33,41.41,44.53,0.0,4.0,0.0,4.17,45.55,34.63,0.0,9.0,0.0,20.0,1.0
40.2,51.96,0.0,0.0,0.0,4.17,41.22,42.73,0.0,0.0,0.0,18.33,41.41,44.54,0.0,4.0,0.0,4.17,45.54,34.64,0.0,9.0,0.0,20.0,1.0
40.21,51.98,0.0,0.0,324.0,4.17,41.22,42.77,0.0,0.0,0.0,19.17,41.41,44.56,0.0,3.0,0.0,4.17,45.53,34.64,0.0,6.0,0.0,20.83,1.0
40.21,51.99,0.0,0.0,0.0,4.17,41.23,42.79,0.0,0.0,0.0,19.17,41.41,44.62,0.0,4.0,0.0,4.17,45.52,34.67,0.0,10.0,0.0,20.0,1.0
40.22,51.98,0.0,0.0,262.0,4.17,41.23,42.77,0.0,0.0,0.0,18.33,41.41,44.7,0.0,3.0,0.0,4.17,45.5,34.71,0.0,10.0,0.0,19.17,1.0
40.33,51.19,0.0,0.0,0.0,4.17,41.33,42.33,0.0,0.0,0.0,18.33,41.38,44.4,0.0,6.0,0.0,3.33,45.07,35.43,0.0,9.0,0.0,18.33,1.0
40.34,51.17,0.0,0.0,721.0,3.33,41.34,42.34,0.0,0.0,0.0,17.5,41.38,44.42,0.0,6.0,0.0,4.17,45.06,35.42,0.0,9.0,0.0,18.33,1.0
40.34,51.14,0.0,0.0,0.0,4.17,41.34,42.36,0.0,0.0,0.0,18.33,41.37,44.45,0.0,6.0,0.0,4.17,45.05,35.39,0.0,11.0,0.0,19.17,1.0
40.34,51.14,0.0,0.0,591.0,4.17,41.34,42.36,0.0,0.0,0.0,18.33,41.37,44.47,0.0,5.0,0.0,4.17,45.04,35.37,0.0,11.0,0.0,19.17,1.0
40.34,51.14,0.0,0.0,0.0,4.17,41.34,42.36,0.0,0.0,0.0,18.33,41.37,44.42,0.0,6.0,0.0,4.17,45.03,35.37,0.0,9.0,0.0,20.0,1.0
40.35,51.14,0.0,0.0,0.0,4.17,41.34,42.32,0.0,0.0,0.0,19.17,41.37,44.38,0.0,5.0,0.0,4.17,45.02,35.33,0.0,10.0,0.0,20.83,1.0
40.35,51.09,0.0,0.0,0.0,3.33,41.35,42.23,0.0,0.0,0.0,18.33,41.37,44.33,0.0,3.0,0.0,3.33,45.01,35.31,0.0,10.0,0.0,20.0,1.0
40.35,51.05,0.0,0.0,533.0,4.17,41.34,42.15,0.0,0.0,0.0,18.33,41.37,44.31,0.0,5.0,0.0,4.17,45.0,35.29,0.0,10.0,0.0,20.0,1.0
40.35,51.05,0.0,0.0,0.0,3.33,41.34,42.15,0.0,0.0,0.0,17.5,41.37,44.28,0.0,6.0,0.0,3.33,44.99,35.29,0.0,7.0,0.0,20.0,1.0
40.36,51.02,0.0,0.0,374.0,4.17,41.35,42.19,0.0,0.0,0.0,18.33,41.37,44.26,0.0,4.0,0.0,4.17,44.98,35.28,0.0,8.0,0.0,20.0,1.0
40.36,50.99,0.0,0.0,0.0,4.17,41.35,42.22,0.0,0.0,0.0,17.5,41.36,44.25,0.0,6.0,0.0,4.17,44.97,35.29,0.0,12.0,0.0,19.17,1.0
40.36,50.98,0.0,0.0,0.0,4.17,41.35,42.2,0.0,0.0,0.0,17.5,41.36,44.27,0.0,5.0,0.0,4.17,44.96,35.31,0.0,9.0,0.0,18.33,1.0
40.37,51.0,0.0,0.0,0.0,3.33,41.35,42.17,0.0,0.0,0.0,17.5,41.36,44.3,0.0,6.0,0.0,3.33,44.95,35.33,0.0,12.0,0.0,18.33,1.0
40.37,50.99,0.0,0.0,1334.0,4.17,41.35,42.1,0.0,0.0,0.0,18.33,41.36,44.36,0.0,5.0,0.0,4.17,44.94,35.34,0.0,9.0,0.0,19.17,1.0
40.37,50.97,0.0,0.0,811.0,5.0,41.36,42.06,0.0,0.0,0.0,18.33,41.36,44.4,0.0,4.0,0.0,4.17,44.93,35.37,0.0,7.0,0.0,19.17,1.0
40.37,50.97,0.0,0.0,0.0,4.17,41.36,42.06,0.0,0.0,0.0,17.5,41.36,44.48,0.0,5.0,0.0,4.17,44.92,35.38,0.0,7.0,0.0,18.33,1.0
40.38,50.95,0.0,0.0,0.0,4.17,41.36,42.07,0.0,0.0,0.0,17.5,41.36,44.56,0.0,6.0,0.0,4.17,44.92,35.39,0.0,7.0,0.0,19.17,1.0
40.38,50.95,0.0,0.0,0.0,3.33,41.36,42.06,0.0,0.0,0.0,17.5,41.36,44.61,0.0,6.0,0.0,3.33,44.91,35.39,0.0,9.0,0.0,18.33,1.0
40.38,50.94,0.0,0.0,999.0,4.17,41.37,42.03,0.0,0.0,0.0,17.5,41.36,44.64,0.0,5.0,0.0,4.17,44.9,35.42,0.0,11.0,0.0,19.17,1.0
40.38,50.93,0.0,0.0,0.0,4.17,41.37,41.98,0.0,0.0,0.0,17.5,41.36,44.69,0.0,7.0,0.0,3.33,44.89,35.45,0.0,9.0,0.0,19.17,1.0
40.39,50.92,0.0,0.0,0.0,3.33,41.37,41.93,0.0,0.0,0.0,18.33,41.36,44.71,0.0,7.0,0.0,3.33,44.88,35.48,0.0,9.0,0.0,19.17,1.0
40.47,50.63,0.0,0.0,3823.0,5.0,41.43,41.83,0.0,0.0,0.0,18.33,41.32,44.78,0.0,5.0,0.0,4.17,44.55,36.29,0.0,6.0,0.0,19.17,1.0
40.47,50.65,0.0,0.0,1224.0,4.17,41.43,41.85,0.0,0.0,0.0,18.33,41.32,44.73,0.0,5.0,0.0,4.17,44.55,36.28,0.0,7.0,0.0,19.17,1.0
40.47,50.63,0.0,0.0,0.0,3.33,41.43,41.86,0.0,0.0,0.0,17.5,41.32,44.69,0.0,7.0,0.0,3.33,44.54,36.28,0.0,10.0,0.0,18.33,1.0
40.48,50.63,0.0,0.0,0.0,3.33,41.43,41.88,0.0,0.0,0.0,17.5,41.32,44.67,0.0,4.0,0.0,3.33,44.53,36.26,0.0,10.0,0.0,18.33,1.0
40.48,50.6,0.0,0.0,335.0,4.17,41.44,41.89,0.0,0.0,0.0,17.5,41.32,44.67,0.0,4.0,0.0,3.33,44.52,36.24,0.0,7.0,0.0,18.33,1.0
40.48,50.56,0.0,0.0,0.0,3.33,41.44,41.89,0.0,0.0,0.0,17.5,41.32,44.71,0.0,5.0,0.0,3.33,44.52,36.26,0.0,7.0,0.0,18.33,1.0
40.48,50.52,0.0,0.0,0.0,4.17,41.44,41.86,0.0,0.0,0.0,17.5,41.32,44.75,0.0,3.0,0.0,3.33,44.51,36.27,0.0,7.0,0.0,18.33,1.0
40.48,50.49,0.0,0.0,1200.0,4.17,41.45,41.85,0.0,0.0,0.0,17.5,41.32,44.81,0.0,5.0,0.0,3.33,44.5,36.29,0.0,5.0,0.0,18.33,1.0
40.49,50.47,0.0,0.0,0.0,4.17,41.45,41.83,0.0,0.0,0.0,18.33,41.32,44.87,0.0,7.0,0.0,4.17,44.5,36.3,0.0,11.0,0.0,18.33,1.0
40.49,50.45,0.0,0.0,0.0,4.17,41.45,41.83,0.0,0.0,0.0,17.5,41.32,44.92,0.0,5.0,0.0,3.33,44.49,36.28,0.0,10.0,0.0,18.33,1.0
40.49,50.46,0.0,0.0,1168.0,4.17,41.46,41.85,0.0,0.0,0.0,17.5,41.31,44.97,0.0,6.0,0.0,4.17,44.48,36.26,0.0,9.0,0.0,18.33,1.0
40.49,50.47,0.0,0.0,0.0,4.17,41.46,41.86,0.0,0.0,0.0,18.33,41.32,45.02,0.0,7.0,0.0,4.17,44.48,36.26,0.0,8.0,0.0,19.17,1.0
40.5,50.49,0.0,0.0,0.0,4.17,41.46,41.9,0.0,0.0,0.0,17.5,41.32,45.04,0.0,5.0,0.0,3.33,44.47,36.26,0.0,8.0,0.0,18.33,1.0
40.5,50.47,0.0,0.0,430.0,4.17,41.47,41.91,0.0,0.0,0.0,17.5,41.32,45.1,0.0,2.0,0.0,3.33,44.46,36.21,0.0,8.0,0.0,18.33,1.0
40.5,50.44,0.0,0.0,751.0,4.17,41.47,41.93,0.0,0.0,1827.0,19.17,41.32,45.11,0.0,5.0,0.0,4.17,44.45,36.21,0.0,11.0,0.0,18.33,1.0
40.5,50.42,0.0,0.0,787.0,4.17,41.47,41.96,0.0,0.0,0.0,17.5,41.32,45.15,0.0,5.0,0.0,4.17,44.45,36.13,0.0,7.0,0.0,18.33,1.0
40.51,50.36,0.0,0.0,504.0,4.17,41.48,41.97,0.0,0.0,0.0,17.5,41.32,45.12,0.0,6.0,0.0,3.33,44.44,36.11,0.0,9.0,0.0,18.33,1.0
40.51,50.33,0.0,0.0,0.0,4.17,41.48,41.96,0.0,0.0,0.0,16.67,41.32,45.04,0.0,6.0,0.0,3.33,44.43,36.06,0.0,11.0,0.0,18.33,1.0
40.51,50.31,0.0,0.0,3258.0,5.0,41.48,41.94,0.0,0.0,0.0,17.5,41.32,44.96,0.0,6.0,0.0,4.17,44.43,36.09,0.0,11.0,0.0,18.33,1.0
40.51,50.27,0.0,0.0,322.0,4.17,41.49,41.88,0.0,0.0,0.0,16.67,41.32,44.84,0.0,6.0,0.0,3.33,44.42,36.11,0.0,9.0,0.0,18.33,1.0
40.51,50.25,0.0,0.0,447.0,4.17,41.49,41.83,0.0,0.0,0.0,17.5,41.32,44.75,0.0,5.0,0.0,3.33,44.42,36.11,0.0,9.0,0.0,18.33,1.0
40.61,49.77,0.0,0.0,0.0,3.33,41.54,41.5,0.0,0.0,0.0,17.5,41.31,44.41,0.0,4.0,0.0,3.33,44.24,36.53,0.0,11.0,0.0,17.5,1.0
40.61,49.75,0.0,0.0,0.0,4.17,41.54,41.5,0.0,0.0,0.0,16.67,41.31,44.41,0.0,6.0,0.0,3.33,44.24,36.54,0.0,6.0,0.0,17.5,1.0
40.62,49.74,0.0,0.0,0.0,3.33,41.54,41.5,0.0,0.0,0.0,17.5,41.31,44.41,0.0,5.0,0.0,3.33,44.23,36.53,0.0,11.0,0.0,18.33,1.0
40.62,49.7,0.0,0.0,0.0,3.33,41.55,41.51,0.0,0.0,0.0,17.5,41.31,44.36,0.0,3.0,0.0,3.33,44.23,36.55,0.0,9.0,0.0,18.33,1.0
40.62,49.68,0.0,0.0,0.0,3.33,41.55,41.49,0.0,0.0,0.0,18.33,41.31,44.33,0.0,6.0,0.0,3.33,44.22,36.56,0.0,11.0,0.0,18.33,1.0
40.62,49.66,0.0,0.0,0.0,3.33,41.55,41.48,0.0,0.0,0.0,18.33,41.31,44.31,0.0,7.0,0.0,3.33,44.22,36.59,0.0,10.0,0.0,18.33,1.0
40.63,49.66,0.0,0.0,26.0,4.17,41.55,41.49,0.0,0.0,0.0,18.33,41.31,44.28,0.0,5.0,0.0,3.33,44.22,36.61,0.0,8.0,0.0,18.33,1.0
40.63,49.67,0.0,0.0,1151.0,4.17,41.55,41.47,0.0,0.0,0.0,18.33,41.31,44.29,0.0,7.0,0.0,3.33,44.21,36.64,0.0,11.0,0.0,18.33,1.0
40.63,49.69,0.0,0.0,1641.0,5.0,41.55,41.47,0.0,0.0,0.0,18.33,41.31,44.28,0.0,7.0,0.0,3.33,44.21,36.67,0.0,7.0,0.0,18.33,1.0
40.63,49.71,0.0,0.0,0.0,3.33,41.55,41.47,0.0,0.0,0.0,17.5,41.31,44.3,0.0,5.0,0.0,3.33,44.2,36.71,0.0,7.0,0.0,18.33,1.0
40.64,49.71,0.0,0.0,0.0,3.33,41.55,41.44,0.0,0.0,0.0,17.5,41.31,44.33,0.0,5.0,0.0,3.33,44.2,36.75,0.0,10.0,0.0,18.33,1.0
40.64,49.74,0.0,0.0,0.0,4.17,41.55,41.43,0.0,0.0,0.0,17.5,41.31,44.38,0.0,7.0,0.0,3.33,44.19,36.77,0.0,12.0,0.0,18.33,1.0
40.64,49.76,0.0,0.0,303.0,4.17,41.56,41.44,0.0,0.0,0.0,18.33,41.31,44.43,0.0,7.0,0.0,3.33,44.19,36.8,0.0,11.0,0.0,18.33,1.0
40.64,49.77,0.0,0.0,970.0,4.17,41.56,41.43,0.0,0.0,0.0,18.33,41.31,44.5,0.0,4.0,0.0,4.17,44.18,36.85,0.0,7.0,0.0,18.33,1.0
40.64,49.78,0.0,0.0,9.0,4.17,41.56,41.44,0.0,0.0,0.0,18.33,41.31,44.54,0.0,6.0,0.0,4.17,44.18,36.92,0.0,9.0,0.0,18.33,1.0
40.65,49.78,0.0,0.0,0.0,4.17,41.56,41.44,0.0,0.0,0.0,18.33,41.31,44.61,0.0,5.0,0.0,3.33,44.17,36.96,0.0,7.0,0.0,18.33,1.0
40.65,49.77,0.0,0.0,0.0,3.33,41.56,41.45,0.0,0.0,0.0,18.33,41.31,44.71,0.0,6.0,0.0,4.17,44.17,36.98,0.0,7.0,0.0,18.33,1.0
40.65,49.78,0.0,0.0,1614.0,4.17,41.56,41.45,0.0,0.0,0.0,18.33,41.31,44.76,0.0,5.0,0.0,4.17,44.16,37.0,0.0,10.0,0.0,19.17,1.0
40.65,49.77,0.0,0.0,0.0,3.33,41.56,41.45,0.0,0.0,0.0,18.33,41.31,44.8,0.0,9.0,0.0,3.33,44.16,36.97,0.0,10.0,0.0,18.33,1.0
40.66,49.77,0.0,0.0,0.0,4.17,41.56,41.45,0.0,0.0,0.0,17.5,41.31,44.82,0.0,3.0,0.0,4.17,44.15,36.98,0.0,8.0,0.0,18.33,1.0
40.66,49.77,0.0,0.0,0.0,3.33,41.57,41.45,0.0,0.0,0.0,18.33,41.31,44.85,0.0,6.0,0.0,3.33,44.15,36.97,0.0,0.0,0.0,18.33,1.0
40.72,49.34,0.0,0.0,0.0,3.33,41.63,41.19,0.0,0.0,0.0,17.5,41.31,44.49,0.0,6.0,0.0,3.33,43.96,36.77,0.0,6.0,0.0,17.5,1.0
40.72,49.31,0.0,0.0,0.0,3.33,41.63,41.17,0.0,0.0,0.0,17.5,41.31,44.44,0.0,6.0,0.0,3.33,43.95,36.78,0.0,10.0,0.0,17.5,1.0
40.72,49.33,0.0,0.0,0.0,3.33,41.63,41.16,0.0,0.0,0.0,17.5,41.31,44.4,0.0,10.0,0.0,3.33,43.95,36.77,0.0,11.0,0.0,18.33,1.0
40.72,49.34,0.0,0.0,0.0,3.33,41.63,41.16,0.0,0.0,0.0,17.5,41.32,44.38,0.0,9.0,0.0,3.33,43.95,36.77,0.0,8.0,0.0,18.33,1.0
40.73,49.35,0.0,0.0,0.0,4.17,41.63,41.14,0.0,0.0,0.0,17.5,41.32,44.38,0.0,7.0,0.0,3.33,43.94,36.76,0.0,7.0,0.0,18.33,1.0
40.73,49.36,0.0,0.0,1071.0,4.17,41.63,41.15,0.0,0.0,0.0,17.5,41.32,44.41,0.0,9.0,0.0,3.33,43.94,36.76,0.0,8.0,0.0,18.33,1.0
40.73,49.35,0.0,0.0,0.0,3.33,41.64,41.12,0.0,0.0,0.0,17.5,41.32,44.44,0.0,9.0,0.0,3.33,43.94,36.74,0.0,9.0,0.0,17.5,1.0
40.73,49.36,0.0,0.0,623.0,4.17,41.64,41.11,0.0,0.0,0.0,16.67,41.32,44.44,0.0,7.0,0.0,3.33,43.93,36.74,0.0,7.0,0.0,17.5,1.0
40.73,49.34,0.0,0.0,0.0,3.33,41.64,41.1,0.0,0.0,0.0,16.67,41.32,44.45,0.0,10.0,0.0,3.33,43.93,36.74,0.0,11.0,0.0,17.5,1.0
33.68,66.18,0.0,0.0,1167.0,41.67,32.3,64.89,0.0,0.0,885.0,27.5,31.88,68.05,0.0,5.0,4008.0,82.5,35.8,57.17,0.0,30.0,4022.0,114.17,1.0
33.68,66.11,0.0,0.0,996.0,27.5,32.31,64.82,0.0,0.0,1097.0,29.17,31.88,67.99,0.0,11.0,4017.0,83.33,35.81,57.13,0.0,33.0,4029.0,115.83,1.0
33.69,66.09,0.0,0.0,495.0,18.33,32.32,64.91,0.0,0.0,1216.0,34.17,31.88,67.98,0.0,6.0,4031.0,82.5,35.83,57.05,0.0,33.0,4036.0,115.83,1.0
33.69,66.04,0.0,0.0,732.0,19.17,32.33,65.1,0.0,0.0,1284.0,28.33,31.88,67.92,0.0,5.0,4018.0,83.33,35.84,57.0,0.0,30.0,4030.0,115.0,1.0
33.7,66.0,0.0,0.0,816.0,29.17,32.34,65.08,0.0,0.0,1516.0,29.17,31.89,67.88,0.0,3.0,4029.0,82.5,35.85,56.93,0.0,29.0,4031.0,115.83,1.0
33.71,65.98,0.0,0.0,738.0,24.17,32.35,64.97,0.0,0.0,1376.0,28.33,31.89,67.85,0.0,5.0,4047.0,83.33,35.86,56.9,0.0,32.0,4006.0,115.83,1.0
33.72,65.96,0.0,0.0,1116.0,18.33,32.36,64.91,0.0,0.0,1231.0,27.5,31.9,67.84,0.0,6.0,4015.0,83.33,35.87,56.84,0.0,29.0,3985.0,116.67,1.0
33.73,65.92,0.0,0.0,1091.0,18.33,32.38,64.93,0.0,0.0,1474.0,27.5,31.91,67.79,0.0,4.0,4013.0,64.17,35.88,56.83,0.0,31.0,4017.0,116.67,1.0
33.74,65.91,0.0,0.0,573.0,24.17,32.39,64.97,0.0,0.0,783.0,24.17,31.91,67.77,0.0,7.0,3996.0,81.67,35.9,56.81,0.0,33.0,4008.0,115.83,1.0
