T1,H1,S1,G1,F1,T2,H2,S2,G2,F2,T3,H3,S3,G3,F3,T4,H4,S4,G4,F4,CLASS_LABEL
30.46,68.28,0.0,7.0,0.0,30.06,68.88,0.0,0.0,0.0,30.6,66.45,0.0,58.0,0.0,33.15,64.69,0.0,0.0,0.0,0.0
39.01,54.38,0.0,0.0,0.0,40.44,44.49,0.0,0.0,0.0,41.21,44.91,0.0,12.0,0.0,47.6,33.97,0.0,0.0,3848.0,1.0
30.5,68.18,0.0,9.0,0.0,29.98,68.75,0.0,0.0,0.0,30.54,66.62,0.0,54.0,0.0,32.96,64.59,0.0,0.0,0.0,0.0
42.25,48.88,0.0,0.0,0.0,33.57,71.03,0.0,0.0,0.0,34.4,62.93,0.0,34.0,0.0,41.75,41.69,0.0,0.0,0.0,1.0
30.25,68.05,0.0,9.0,0.0,29.78,68.34,0.0,0.0,0.0,30.26,66.83,0.0,54.0,0.0,32.77,64.08,0.0,0.0,0.0,0.0
29.09,71.44,0.0,0.0,0.0,29.51,68.49,0.0,0.0,0.0,30.2,67.26,0.0,58.0,0.0,32.78,63.8,0.0,0.0,0.0,0.0
30.47,67.79,0.0,9.0,0.0,29.97,68.54,0.0,0.0,0.0,30.47,66.48,0.0,43.0,0.0,32.94,64.36,0.0,0.0,0.0,0.0
34.41,69.33,0.0,0.0,0.0,33.37,71.82,0.0,0.0,0.0,35.44,59.57,0.0,53.0,0.0,50.64,28.93,0.0,0.0,0.0,1.0
47.4,38.33,0.0,0.0,3180.0,40.87,44.88,0.0,0.0,0.0,39.81,51.3,0.0,13.0,0.0,40.88,47.47,0.0,13.0,0.0,1.0
41.11,48.82,0.0,0.0,0.0,39.67,46.95,0.0,0.0,0.0,47.33,36.9,0.0,14.0,4079.0,41.84,44.18,0.0,11.0,0.0,1.0
39.07,58.63,0.0,0.0,410.0,47.17,32.75,0.0,0.0,0.0,38.28,55.84,0.0,15.0,0.0,40.45,48.32,0.0,11.0,0.0,1.0
35.57,61.47,0.0,0.0,1199.0,45.02,37.68,0.0,0.0,3993.0,35.24,60.05,0.0,16.0,3576.0,37.39,51.83,0.0,35.0,0.0,1.0
30.45,68.31,0.0,6.0,0.0,30.01,68.93,0.0,0.0,0.0,30.6,66.45,0.0,55.0,0.0,33.08,64.73,0.0,0.0,0.0,0.0
62.89,17.37,0.0,16.0,0.0,36.47,51.21,0.0,0.0,0.0,33.64,61.27,0.0,1.0,1888.0,34.22,100.0,0.0,29.0,0.0,1.0
30.49,67.97,0.0,8.0,0.0,29.98,68.59,0.0,0.0,0.0,30.48,66.52,0.0,54.0,0.0,32.95,64.38,0.0,0.0,0.0,0.0
43.87,34.29,0.0,17.0,0.0,35.83,53.13,0.0,0.0,0.0,53.24,26.69,0.0,3.0,1801.0,34.22,100.0,0.0,30.0,0.0,1.0
30.32,67.93,0.0,7.0,0.0,29.86,68.43,0.0,0.0,0.0,30.36,66.63,0.0,51.0,0.0,32.81,64.23,0.0,0.0,0.0,0.0
30.79,68.91,0.0,0.0,0.0,32.42,69.83,0.0,0.0,0.0,31.02,66.9,0.0,47.0,0.0,33.46,65.02,0.0,0.0,0.0,0.0
30.48,68.25,0.0,8.0,0.0,30.03,68.81,0.0,0.0,0.0,30.52,66.63,0.0,56.0,0.0,33.05,64.64,0.0,0.0,0.0,0.0
41.07,48.93,0.0,0.0,0.0,39.67,47.0,0.0,0.0,0.0,47.4,36.8,0.0,15.0,4095.0,41.84,44.18,0.0,0.0,0.0,1.0
28.84,71.91,0.0,0.0,0.0,29.01,68.42,0.0,0.0,0.0,29.44,69.57,0.0,59.0,0.0,31.64,63.72,0.0,0.0,0.0,0.0
28.94,71.79,0.0,0.0,0.0,29.18,68.44,0.0,0.0,0.0,29.74,68.69,0.0,57.0,0.0,32.17,63.76,0.0,0.0,0.0,0.0
30.47,68.22,0.0,5.0,0.0,30.07,69.0,0.0,0.0,0.0,30.62,66.39,0.0,51.0,0.0,33.1,64.79,0.0,0.0,0.0,0.0
30.44,67.75,0.0,5.0,0.0,29.97,68.52,0.0,0.0,0.0,30.4,66.6,0.0,53.0,0.0,32.94,64.31,0.0,0.0,0.0,0.0
62.51,16.69,0.0,21.0,0.0,36.38,51.16,0.0,0.0,0.0,34.28,59.87,0.0,0.0,2436.0,34.22,100.0,0.0,26.0,0.0,1.0
32.2,70.02,0.0,0.0,0.0,32.44,71.07,0.0,0.0,0.0,31.87,70.65,0.0,47.0,0.0,34.46,60.83,0.0,0.0,0.0,0.0
30.45,68.31,0.0,7.0,0.0,30.02,68.93,0.0,0.0,0.0,30.59,66.46,0.0,53.0,0.0,33.08,64.74,0.0,0.0,0.0,0.0
47.17,38.66,0.0,0.0,3984.0,41.01,44.31,0.0,0.0,0.0,39.73,51.24,0.0,11.0,0.0,40.83,47.31,0.0,11.0,0.0,1.0
30.46,67.78,0.0,9.0,0.0,29.97,68.54,0.0,0.0,0.0,30.45,66.53,0.0,53.0,0.0,32.94,64.34,0.0,0.0,0.0,0.0
38.67,43.8,0.0,15.0,0.0,35.61,53.52,0.0,0.0,0.0,58.21,19.69,0.0,9.0,1946.0,34.22,100.0,0.0,29.0,0.0,1.0
37.63,57.54,0.0,0.0,0.0,40.31,54.81,0.0,0.0,189.0,34.01,64.89,0.0,48.0,0.0,39.06,47.43,0.0,0.0,0.0,1.0
30.19,71.07,0.0,0.0,0.0,29.39,69.86,0.0,0.0,0.0,30.16,69.31,0.0,52.0,0.0,32.08,65.03,0.0,0.0,0.0,0.0
34.35,56.63,0.0,16.0,0.0,33.61,59.26,0.0,0.0,0.0,34.44,53.87,0.0,0.0,2568.0,53.28,25.62,0.0,33.0,904.0,1.0
35.39,61.84,0.0,9.0,0.0,39.17,49.11,0.0,0.0,324.0,34.27,62.58,0.0,15.0,3551.0,37.37,53.16,0.0,27.0,472.0,1.0
32.22,70.06,0.0,0.0,0.0,32.46,71.01,0.0,0.0,0.0,31.83,70.99,0.0,50.0,0.0,34.4,61.12,0.0,0.0,0.0,0.0
36.74,59.63,0.0,0.0,0.0,40.67,53.02,0.0,0.0,0.0,33.87,65.28,0.0,48.0,0.0,38.4,49.06,0.0,0.0,0.0,1.0
30.5,68.23,0.0,9.0,0.0,30.07,69.07,0.0,0.0,0.0,30.64,66.4,0.0,55.0,0.0,33.16,64.82,0.0,0.0,0.0,0.0
35.63,61.45,0.0,3.0,0.0,42.53,42.61,0.0,0.0,1007.0,34.81,61.07,0.0,16.0,3389.0,37.49,52.45,0.0,31.0,319.0,1.0
32.16,69.93,0.0,0.0,0.0,32.38,70.92,0.0,0.0,0.0,31.96,69.98,0.0,48.0,0.0,34.56,60.11,0.0,0.0,0.0,0.0
38.79,43.57,0.0,13.0,0.0,35.62,53.46,0.0,0.0,0.0,58.12,19.74,0.0,11.0,3002.0,34.22,100.0,0.0,26.0,0.0,1.0
32.51,59.77,0.0,16.0,0.0,71.97,54.65,0.0,115.0,0.0,31.24,62.66,0.0,34.0,0.0,32.83,16.43,0.0,34.0,0.0,1.0
34.27,63.13,0.0,15.0,0.0,35.58,52.61,0.0,0.0,0.0,32.4,63.79,0.0,0.0,1266.0,34.22,100.0,0.0,34.0,0.0,1.0
39.1,55.05,0.0,0.0,0.0,40.71,44.32,0.0,0.0,0.0,40.86,46.21,0.0,2.0,0.0,48.05,32.04,0.0,7.0,0.0,1.0
30.58,68.33,0.0,7.0,0.0,30.2,69.3,0.0,0.0,0.0,30.76,66.4,0.0,55.0,0.0,33.15,64.97,0.0,0.0,0.0,0.0
35.62,61.48,0.0,7.0,0.0,42.49,42.66,0.0,0.0,1039.0,34.79,61.14,0.0,16.0,3465.0,37.48,52.47,0.0,28.0,334.0,1.0
30.51,68.13,0.0,9.0,0.0,29.98,68.75,0.0,0.0,0.0,30.53,66.63,0.0,52.0,0.0,32.98,64.56,0.0,0.0,0.0,0.0
30.7,68.2,0.0,3.0,0.0,30.38,69.44,0.0,0.0,0.0,31.01,65.87,0.0,59.0,0.0,33.21,65.02,0.0,0.0,0.0,0.0
47.21,38.66,0.0,0.0,3257.0,40.98,44.37,0.0,0.0,0.0,39.75,51.37,0.0,12.0,0.0,40.83,47.62,0.0,16.0,0.0,1.0
47.17,38.6,0.0,0.0,2928.0,41.0,44.26,0.0,0.0,0.0,39.74,51.21,0.0,16.0,0.0,40.83,47.36,0.0,13.0,0.0,1.0
46.87,39.63,0.0,0.0,4006.0,41.23,44.41,0.0,0.0,0.0,39.66,51.62,0.0,14.0,0.0,40.78,47.58,0.0,16.0,0.0,1.0
35.65,58.11,0.0,5.0,0.0,43.56,35.62,0.0,0.0,0.0,35.2,56.37,0.0,13.0,1648.0,34.22,100.0,0.0,50.0,0.0,1.0
30.45,68.3,0.0,7.0,0.0,30.02,68.94,0.0,0.0,0.0,30.59,66.48,0.0,53.0,0.0,33.09,64.75,0.0,0.0,0.0,0.0
33.82,69.55,0.0,2.0,0.0,33.29,71.79,0.0,0.0,0.0,35.68,58.84,0.0,51.0,0.0,51.08,28.82,0.0,0.0,0.0,1.0
30.28,67.97,0.0,11.0,0.0,29.79,68.37,0.0,0.0,0.0,30.32,66.69,0.0,53.0,0.0,32.78,64.14,0.0,0.0,0.0,0.0
31.37,62.17,0.0,16.0,0.0,40.64,60.82,0.0,223.0,0.0,29.63,67.7,0.0,54.0,0.0,31.76,15.93,0.0,41.0,0.0,1.0
30.47,68.12,0.0,7.0,0.0,30.0,68.63,0.0,0.0,0.0,30.52,66.54,0.0,54.0,0.0,32.92,64.43,0.0,0.0,0.0,0.0
30.76,68.18,0.0,3.0,0.0,30.51,69.51,0.0,0.0,0.0,31.14,65.63,0.0,58.0,0.0,33.24,65.04,0.0,0.0,0.0,0.0
30.25,68.03,0.0,7.0,0.0,29.77,68.36,0.0,0.0,0.0,30.29,66.74,0.0,52.0,0.0,32.77,64.11,0.0,0.0,0.0,0.0
32.25,70.07,0.0,0.0,0.0,32.47,70.72,0.0,0.0,0.0,31.71,71.35,0.0,85.0,0.0,34.27,61.61,0.0,0.0,0.0,0.0
32.85,72.52,0.0,0.0,0.0,32.87,73.61,0.0,0.0,0.0,49.05,32.68,0.0,50.0,0.0,36.49,63.11,0.0,0.0,0.0,1.0
29.09,71.42,0.0,0.0,0.0,29.52,68.49,0.0,0.0,0.0,30.2,67.21,0.0,56.0,0.0,32.79,63.79,0.0,0.0,0.0,0.0
43.09,49.14,0.0,0.0,3783.0,33.51,70.91,0.0,0.0,0.0,34.57,62.36,0.0,51.0,0.0,43.17,38.86,0.0,0.0,0.0,1.0
37.92,60.6,0.0,0.0,0.0,49.73,29.21,0.0,0.0,3958.0,37.54,56.63,0.0,13.0,0.0,40.36,47.75,0.0,7.0,0.0,1.0
30.49,68.32,0.0,7.0,0.0,30.02,69.11,0.0,0.0,0.0,30.62,66.48,0.0,44.0,0.0,33.09,64.87,0.0,0.0,0.0,0.0
33.81,69.58,0.0,0.0,0.0,33.28,71.77,0.0,0.0,0.0,35.72,58.69,0.0,54.0,0.0,51.44,28.54,0.0,0.0,0.0,1.0
41.02,49.08,0.0,0.0,0.0,39.67,47.12,0.0,0.0,0.0,47.52,36.67,0.0,13.0,3951.0,41.85,44.15,0.0,11.0,0.0,1.0
30.73,68.18,0.0,6.0,0.0,30.43,69.46,0.0,0.0,0.0,31.07,65.76,0.0,59.0,0.0,33.23,65.02,0.0,0.0,0.0,0.0
45.83,44.02,0.0,0.0,1361.0,42.14,42.34,0.0,0.0,0.0,39.35,51.99,0.0,9.0,0.0,40.6,48.41,0.0,10.0,0.0,1.0
32.53,69.75,0.0,0.0,0.0,32.69,69.64,0.0,0.0,0.0,30.92,73.95,0.0,55.0,0.0,33.04,65.55,0.0,0.0,0.0,0.0
30.3,67.95,0.0,9.0,0.0,29.81,68.41,0.0,0.0,0.0,30.33,66.68,0.0,53.0,0.0,32.82,64.17,0.0,0.0,0.0,0.0
30.5,68.13,0.0,10.0,0.0,29.98,68.73,0.0,0.0,0.0,30.53,66.63,0.0,55.0,0.0,32.95,64.52,0.0,0.0,0.0,0.0
37.92,60.61,0.0,0.0,330.0,49.72,29.23,0.0,0.0,2296.0,37.54,56.6,0.0,13.0,0.0,40.36,47.76,0.0,7.0,0.0,1.0
29.08,69.71,0.0,0.0,0.0,28.65,68.37,0.0,0.0,0.0,28.84,71.17,0.0,53.0,0.0,29.94,63.57,0.0,0.0,0.0,0.0
30.5,68.18,0.0,8.0,0.0,29.98,68.77,0.0,0.0,0.0,30.54,66.61,0.0,58.0,0.0,32.96,64.59,0.0,0.0,0.0,0.0
30.5,68.36,0.0,7.0,0.0,30.04,69.19,0.0,0.0,0.0,30.63,66.52,0.0,55.0,0.0,33.11,64.92,0.0,0.0,0.0,0.0
34.63,57.09,0.0,16.0,0.0,39.05,48.61,0.0,0.0,0.0,34.42,55.85,0.0,11.0,0.0,69.05,12.72,0.0,26.0,0.0,1.0
30.59,68.36,0.0,7.0,0.0,30.23,69.32,0.0,0.0,0.0,30.78,66.37,0.0,49.0,0.0,33.15,64.98,0.0,0.0,0.0,0.0
41.06,48.96,0.0,0.0,0.0,39.67,47.01,0.0,0.0,0.0,47.42,36.76,0.0,16.0,4095.0,41.84,44.17,0.0,11.0,0.0,1.0
30.49,68.33,0.0,9.0,0.0,30.01,69.13,0.0,0.0,0.0,30.63,66.46,0.0,59.0,0.0,33.08,64.89,0.0,0.0,0.0,0.0
40.12,52.24,0.0,0.0,2663.0,41.14,42.84,0.0,0.0,0.0,41.42,44.8,0.0,5.0,0.0,45.75,34.46,0.0,2.0,0.0,1.0
33.47,70.55,0.0,0.0,0.0,33.07,72.35,0.0,0.0,0.0,37.01,54.84,0.0,53.0,0.0,53.22,27.55,0.0,0.0,0.0,1.0
33.38,57.6,0.0,13.0,0.0,62.26,53.45,0.0,0.0,0.0,32.55,58.63,0.0,34.0,0.0,33.3,16.76,0.0,39.0,0.0,1.0
30.48,67.93,0.0,11.0,0.0,29.98,68.61,0.0,0.0,0.0,30.48,66.53,0.0,52.0,0.0,32.94,64.38,0.0,0.0,0.0,0.0
35.25,61.94,0.0,13.0,0.0,38.86,49.47,0.0,0.0,853.0,34.18,62.18,0.0,16.0,3514.0,37.31,52.97,0.0,36.0,100.0,1.0
32.29,70.11,0.0,0.0,0.0,32.49,70.74,0.0,0.0,0.0,31.63,71.67,0.0,35.0,0.0,34.18,61.91,0.0,0.0,0.0,0.0
46.86,39.69,0.0,0.0,3924.0,41.25,44.32,0.0,0.0,0.0,39.65,51.66,0.0,16.0,0.0,40.77,47.58,0.0,15.0,0.0,1.0
30.52,68.18,0.0,6.0,0.0,30.07,69.05,0.0,0.0,0.0,30.64,66.35,0.0,57.0,0.0,33.14,64.83,0.0,0.0,0.0,0.0
39.85,51.7,0.0,0.0,0.0,39.6,46.52,0.0,0.0,0.0,49.28,32.26,0.0,16.0,0.0,42.23,42.9,0.0,0.0,1081.0,1.0
30.5,68.21,0.0,7.0,0.0,29.98,68.78,0.0,0.0,0.0,30.53,66.64,0.0,55.0,0.0,32.99,64.59,0.0,0.0,0.0,0.0
32.35,70.18,0.0,0.0,0.0,32.51,70.7,0.0,0.0,0.0,31.43,72.46,0.0,48.0,0.0,33.92,62.95,0.0,0.0,0.0,0.0
30.48,68.15,0.0,9.0,0.0,29.97,68.65,0.0,0.0,0.0,30.53,66.59,0.0,54.0,0.0,32.96,64.46,0.0,0.0,0.0,0.0
30.25,68.05,0.0,10.0,0.0,29.78,68.35,0.0,0.0,0.0,30.29,66.74,0.0,53.0,0.0,32.77,64.11,0.0,0.0,0.0,0.0
39.98,51.12,0.0,1.0,0.0,39.59,46.35,0.0,0.0,0.0,49.69,32.01,0.0,11.0,2624.0,41.99,43.11,0.0,10.0,0.0,1.0
39.05,54.34,0.0,0.0,0.0,40.35,44.73,0.0,0.0,0.0,41.51,44.33,0.0,13.0,0.0,47.31,34.16,0.0,0.0,1714.0,1.0
39.42,58.18,0.0,0.0,3996.0,46.82,33.2,0.0,0.0,0.0,38.39,55.87,0.0,15.0,0.0,40.45,48.3,0.0,9.0,0.0,1.0
33.4,57.58,0.0,16.0,0.0,61.81,53.36,0.0,0.0,0.0,32.59,58.55,0.0,35.0,0.0,33.33,16.79,0.0,37.0,0.0,1.0
33.51,56.98,0.0,16.0,0.0,59.94,52.15,0.0,0.0,0.0,32.92,57.31,0.0,35.0,0.0,33.56,16.92,0.0,37.0,0.0,1.0
30.51,68.21,0.0,10.0,0.0,30.07,69.03,0.0,0.0,0.0,30.64,66.36,0.0,58.0,0.0,33.13,64.8,0.0,0.0,0.0,0.0
30.46,68.24,0.0,7.0,0.0,30.06,68.82,0.0,0.0,0.0,30.51,66.64,0.0,55.0,0.0,33.15,64.65,0.0,0.0,0.0,0.0
30.44,68.28,0.0,6.0,0.0,30.01,68.89,0.0,0.0,0.0,30.58,66.48,0.0,51.0,0.0,33.07,64.72,0.0,0.0,0.0,0.0
43.57,43.24,0.0,0.0,0.0,40.19,45.15,0.0,0.0,0.0,42.61,45.37,0.0,9.0,709.0,41.61,44.53,0.0,11.0,0.0,1.0
42.65,45.44,0.0,0.0,0.0,39.95,45.86,0.0,0.0,0.0,43.59,43.51,0.0,16.0,3757.0,41.74,44.35,0.0,11.0,0.0,1.0
47.43,33.83,0.0,16.0,0.0,35.31,54.43,0.0,0.0,0.0,33.07,62.87,0.0,6.0,2904.0,34.22,100.0,0.0,27.0,0.0,1.0
39.81,41.59,0.0,15.0,0.0,35.66,53.26,0.0,0.0,0.0,57.24,21.03,0.0,7.0,1540.0,34.22,100.0,0.0,29.0,0.0,1.0
28.96,70.29,0.0,0.0,0.0,28.63,68.38,0.0,0.0,0.0,28.86,71.13,0.0,54.0,0.0,30.09,63.6,0.0,0.0,0.0,0.0
28.78,71.78,0.0,0.0,0.0,28.72,68.37,0.0,0.0,0.0,29.05,70.69,0.0,52.0,0.0,30.75,63.65,0.0,0.0,0.0,0.0
30.47,67.82,0.0,7.0,0.0,29.97,68.56,0.0,0.0,0.0,30.48,66.48,0.0,54.0,0.0,32.88,64.35,0.0,0.0,0.0,0.0
39.17,53.72,0.0,0.0,0.0,40.16,44.99,0.0,0.0,0.0,42.42,42.55,0.0,11.0,0.0,46.48,35.71,0.0,0.0,3236.0,1.0
36.51,60.14,0.0,0.0,0.0,40.7,52.45,0.0,0.0,0.0,33.84,65.33,0.0,48.0,0.0,38.23,49.46,0.0,0.0,0.0,1.0
34.57,56.99,0.0,19.0,0.0,33.64,59.56,0.0,0.0,0.0,34.4,55.34,0.0,13.0,0.0,76.07,9.37,0.0,16.0,320.0,1.0
64.84,15.53,0.0,18.0,0.0,36.33,50.86,0.0,0.0,0.0,33.75,60.43,0.0,0.0,2011.0,34.22,100.0,0.0,21.0,0.0,1.0
30.5,68.2,0.0,7.0,0.0,29.98,68.79,0.0,0.0,0.0,30.53,66.64,0.0,55.0,0.0,32.99,64.6,0.0,0.0,0.0,0.0
30.5,68.24,0.0,6.0,0.0,30.07,69.06,0.0,0.0,0.0,30.64,66.4,0.0,55.0,0.0,33.16,64.84,0.0,0.0,0.0,0.0
33.61,56.37,0.0,17.0,0.0,57.74,50.39,0.0,0.0,0.0,33.2,56.05,0.0,33.0,0.0,33.85,17.19,0.0,35.0,0.0,1.0
30.42,67.74,0.0,7.0,0.0,29.95,68.49,0.0,0.0,0.0,30.41,66.57,0.0,52.0,0.0,32.9,64.31,0.0,0.0,0.0,0.0
29.1,71.39,0.0,0.0,0.0,29.54,68.48,0.0,0.0,0.0,30.21,67.11,0.0,59.0,0.0,32.83,63.8,0.0,0.0,0.0,0.0
34.5,56.8,0.0,16.0,0.0,33.71,59.62,0.0,0.0,0.0,34.43,55.13,0.0,16.0,0.0,60.68,17.88,0.0,33.0,431.0,1.0
30.48,68.34,0.0,7.0,0.0,30.01,69.15,0.0,0.0,0.0,30.63,66.46,0.0,51.0,0.0,33.08,64.88,0.0,0.0,0.0,0.0
32.2,70.04,0.0,0.0,0.0,32.44,70.83,0.0,0.0,0.0,31.89,70.59,0.0,48.0,0.0,34.48,60.75,0.0,0.0,0.0,0.0
33.5,57.03,0.0,16.0,0.0,60.07,52.25,0.0,0.0,0.0,32.91,57.28,0.0,35.0,0.0,33.53,16.92,0.0,39.0,0.0,1.0
35.79,59.05,0.0,11.0,0.0,35.34,53.04,0.0,0.0,0.0,32.55,63.61,0.0,3.0,1196.0,34.22,100.0,0.0,31.0,0.0,1.0
30.45,67.78,0.0,7.0,0.0,29.97,68.55,0.0,0.0,0.0,30.43,66.52,0.0,53.0,0.0,32.89,64.31,0.0,0.0,0.0,0.0
30.44,68.27,0.0,9.0,0.0,30.02,68.88,0.0,0.0,0.0,30.57,66.48,0.0,55.0,0.0,33.09,64.7,0.0,0.0,0.0,0.0
38.03,60.38,0.0,0.0,1285.0,48.9,30.48,0.0,0.0,1385.0,37.69,56.96,0.0,15.0,0.0,40.46,48.22,0.0,12.0,0.0,1.0
30.38,67.81,0.0,9.0,0.0,29.92,68.51,0.0,0.0,0.0,30.4,66.57,0.0,52.0,0.0,32.88,64.28,0.0,0.0,0.0,0.0
35.45,61.57,0.0,0.0,1686.0,43.84,40.26,0.0,0.0,4047.0,35.04,60.33,0.0,16.0,3967.0,37.38,51.92,0.0,39.0,0.0,1.0
30.5,68.35,0.0,9.0,0.0,30.03,69.17,0.0,0.0,0.0,30.65,66.47,0.0,54.0,0.0,33.1,64.9,0.0,0.0,0.0,0.0
30.5,68.12,0.0,7.0,0.0,29.99,68.72,0.0,0.0,0.0,30.53,66.62,0.0,54.0,0.0,32.95,64.53,0.0,0.0,0.0,0.0
34.57,56.97,0.0,16.0,0.0,33.64,59.51,0.0,0.0,0.0,34.39,55.34,0.0,14.0,0.0,75.99,9.4,0.0,16.0,40.0,1.0
35.43,61.81,0.0,3.0,0.0,39.32,49.13,0.0,2.0,436.0,34.29,62.62,0.0,16.0,3540.0,37.38,53.18,0.0,30.0,0.0,1.0
30.47,67.79,0.0,9.0,0.0,29.97,68.55,0.0,0.0,0.0,30.47,66.48,0.0,54.0,0.0,32.94,64.34,0.0,0.0,0.0,0.0
45.02,46.34,0.0,0.0,1592.0,42.86,40.8,0.0,0.0,0.0,39.2,52.89,0.0,12.0,0.0,40.56,48.67,0.0,12.0,0.0,1.0
30.25,68.05,0.0,7.0,0.0,29.78,68.38,0.0,0.0,0.0,30.29,66.75,0.0,54.0,0.0,32.76,64.12,0.0,0.0,0.0,0.0
37.58,57.64,0.0,0.0,0.0,40.5,54.32,0.0,0.0,0.0,34.0,64.91,0.0,48.0,0.0,39.03,47.51,0.0,0.0,0.0,1.0
33.83,69.54,0.0,1.0,0.0,33.3,71.78,0.0,0.0,0.0,35.67,58.86,0.0,53.0,0.0,50.99,28.84,0.0,0.0,0.0,1.0
32.22,70.08,0.0,0.0,0.0,32.46,71.0,0.0,0.0,0.0,31.83,70.95,0.0,49.0,0.0,34.41,61.1,0.0,0.0,0.0,0.0
30.2,70.78,0.0,0.0,0.0,29.38,69.87,0.0,0.0,0.0,30.08,69.48,0.0,55.0,0.0,32.16,65.02,0.0,0.0,0.0,0.0
39.01,55.12,0.0,0.0,0.0,40.65,44.26,0.0,0.0,0.0,40.81,46.83,0.0,11.0,0.0,48.09,32.32,0.0,0.0,2696.0,1.0
39.17,53.77,0.0,0.0,0.0,40.16,44.99,0.0,0.0,0.0,42.41,42.53,0.0,12.0,0.0,46.49,35.7,0.0,0.0,3903.0,1.0
40.39,50.92,0.0,0.0,0.0,41.37,41.93,0.0,0.0,0.0,41.36,44.71,0.0,7.0,0.0,44.88,35.48,0.0,9.0,0.0,1.0
34.22,69.45,0.0,0.0,0.0,33.36,71.8,0.0,0.0,0.0,35.47,59.5,0.0,48.0,0.0,50.87,28.73,0.0,0.0,0.0,1.0
30.48,68.13,0.0,7.0,0.0,30.0,68.64,0.0,0.0,0.0,30.54,66.52,0.0,53.0,0.0,32.97,64.45,0.0,0.0,0.0,0.0
32.2,60.44,0.0,15.0,0.0,66.57,55.74,0.0,197.0,0.0,31.03,62.93,0.0,37.0,0.0,32.74,16.31,0.0,31.0,0.0,1.0
46.06,43.13,0.0,0.0,2660.0,41.95,42.89,0.0,0.0,0.0,39.41,51.81,0.0,12.0,0.0,40.64,48.24,0.0,9.0,0.0,1.0
33.58,56.58,0.0,15.0,0.0,58.68,51.26,0.0,0.0,0.0,33.04,56.6,0.0,34.0,0.0,33.75,17.06,0.0,39.0,0.0,1.0
42.83,49.86,0.0,0.0,2703.0,33.51,71.16,0.0,0.0,0.0,34.61,62.28,0.0,51.0,0.0,43.48,38.33,0.0,0.0,0.0,1.0
30.48,67.88,0.0,11.0,0.0,29.98,68.59,0.0,0.0,0.0,30.48,66.49,0.0,54.0,0.0,32.91,64.37,0.0,0.0,0.0,0.0
35.23,68.31,0.0,0.0,0.0,33.39,71.64,0.0,0.0,0.0,35.33,59.82,0.0,53.0,0.0,49.56,29.93,0.0,0.0,0.0,1.0
35.02,56.61,0.0,17.0,0.0,57.13,22.01,0.0,0.0,0.0,34.84,55.31,0.0,20.0,0.0,52.75,13.87,0.0,22.0,0.0,1.0
32.3,70.11,0.0,0.0,0.0,32.5,70.8,0.0,0.0,0.0,31.59,71.86,0.0,48.0,0.0,34.13,62.28,0.0,0.0,0.0,0.0
33.92,57.08,0.0,17.0,0.0,33.24,60.06,0.0,0.0,0.0,34.65,52.54,0.0,0.0,2724.0,40.93,44.57,0.0,69.0,0.0,1.0
39.08,54.12,0.0,0.0,0.0,40.28,45.01,0.0,0.0,0.0,41.79,43.69,0.0,11.0,0.0,47.01,34.38,0.0,0.0,3104.0,1.0
30.47,68.14,0.0,0.0,0.0,29.95,68.7,0.0,0.0,0.0,30.53,66.58,0.0,51.0,0.0,32.94,64.52,0.0,0.0,0.0,0.0
39.01,55.11,0.0,0.0,0.0,40.64,44.09,0.0,0.0,0.0,40.81,46.8,0.0,10.0,0.0,48.09,32.31,0.0,0.0,2462.0,1.0
39.38,52.91,0.0,0.0,0.0,39.92,45.46,0.0,0.0,0.0,44.33,38.26,0.0,14.0,0.0,45.13,38.21,0.0,0.0,3727.0,1.0
30.5,68.25,0.0,6.0,0.0,30.07,69.05,0.0,0.0,0.0,30.64,66.4,0.0,55.0,0.0,33.16,64.83,0.0,0.0,0.0,0.0
30.46,68.23,0.0,8.0,0.0,30.05,68.83,0.0,0.0,0.0,30.52,66.58,0.0,54.0,0.0,33.16,64.67,0.0,0.0,0.0,0.0
30.5,68.14,0.0,8.0,0.0,29.98,68.73,0.0,0.0,0.0,30.52,66.63,0.0,55.0,0.0,32.94,64.54,0.0,0.0,0.0,0.0
32.25,70.08,0.0,0.0,0.0,32.47,70.7,0.0,0.0,0.0,31.72,71.35,0.0,50.0,0.0,34.27,61.59,0.0,0.0,0.0,0.0
34.53,56.93,0.0,17.0,0.0,33.7,59.36,0.0,0.0,0.0,34.45,55.04,0.0,16.0,0.0,66.68,14.41,0.0,37.0,351.0,1.0
30.49,68.25,0.0,7.0,0.0,30.0,68.8,0.0,0.0,0.0,30.52,66.68,0.0,54.0,0.0,33.01,64.62,0.0,0.0,0.0,0.0
52.47,23.76,0.0,16.0,0.0,36.25,51.65,0.0,0.0,0.0,42.83,44.46,0.0,1.0,2958.0,34.22,100.0,0.0,27.0,0.0,1.0
39.26,54.99,0.0,0.0,0.0,40.76,44.24,0.0,0.0,0.0,40.99,45.98,0.0,9.0,0.0,47.72,32.07,0.0,7.0,0.0,1.0
30.48,67.91,0.0,9.0,0.0,29.97,68.58,0.0,0.0,0.0,30.48,66.53,0.0,53.0,0.0,32.92,64.39,0.0,0.0,0.0,0.0
37.65,57.48,0.0,0.0,0.0,40.21,55.08,0.0,0.0,0.0,34.01,64.88,0.0,48.0,0.0,39.08,47.37,0.0,0.0,0.0,1.0
