DATE and Time, 		T1, 	H1, S1,  G1, 	F1, L1, 	T2, H2,  S2,  G2,  F2,  L2,   T3,   H3,   S3,   G3,  F3,  L3,   T4,   H4,   S4,  G4,  F4,  L4, CLASS_LABEL
2023-09-22 09:20:10,30.46,68.24,0.00,10.00,0.00,26.67,30.06,68.87,0.00,0.00,0.00,22.50,30.57,66.47,0.00,55.00,0.00,16.67,33.16,64.69,0.00,0.00,0.00,23.33,0
2023-09-22 09:20:15,30.46,68.25,0.00,9.00,0.00,26.67,30.06,68.86,0.00,0.00,0.00,22.50,30.56,66.47,0.00,55.00,0.00,16.67,33.16,64.69,0.00,0.00,0.00,23.33,0
2023-09-22 09:20:20,30.46,68.24,0.00,7.00,0.00,26.67,30.06,68.88,0.00,0.00,0.00,22.50,30.56,66.47,0.00,57.00,0.00,16.67,33.16,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:20:25,30.46,68.25,0.00,9.00,0.00,26.67,30.06,68.85,0.00,0.00,0.00,22.50,30.56,66.47,0.00,54.00,0.00,16.67,33.16,64.68,0.00,0.00,0.00,22.50,0
2023-09-22 09:20:30,30.46,68.23,0.00,7.00,0.00,26.67,30.06,68.87,0.00,0.00,0.00,21.67,30.56,66.50,0.00,59.00,0.00,15.83,33.16,64.68,0.00,0.00,0.00,21.67,0
2023-09-22 09:20:35,30.46,68.23,0.00,6.00,0.00,25.00,30.06,68.88,0.00,0.00,0.00,22.50,30.56,66.47,0.00,58.00,0.00,15.83,33.16,64.68,0.00,0.00,0.00,22.50,0
2023-09-22 09:20:40,30.46,68.23,0.00,9.00,0.00,26.67,30.06,68.85,0.00,0.00,0.00,22.50,30.56,66.49,0.00,54.00,0.00,16.67,33.16,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:20:45,30.46,68.23,0.00,7.00,0.00,26.67,30.06,68.87,0.00,0.00,0.00,22.50,30.56,66.47,0.00,54.00,0.00,16.67,33.16,64.69,0.00,0.00,0.00,23.33,0
2023-09-22 09:20:51,30.46,68.24,0.00,9.00,0.00,27.50,30.06,68.87,0.00,0.00,0.00,22.50,30.56,66.47,0.00,54.00,0.00,16.67,33.16,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:20:56,30.46,68.22,0.00,5.00,0.00,27.50,30.06,68.87,0.00,0.00,0.00,22.50,30.56,66.49,0.00,54.00,0.00,16.67,33.16,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:01,30.46,68.24,0.00,7.00,0.00,27.50,30.06,68.86,0.00,0.00,0.00,22.50,30.56,66.49,0.00,54.00,0.00,16.67,33.16,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:06,30.46,68.22,0.00,9.00,0.00,27.50,30.06,68.86,0.00,0.00,0.00,22.50,30.56,66.48,0.00,55.00,0.00,16.67,33.16,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:11,30.46,68.23,0.00,6.00,0.00,27.50,30.06,68.86,0.00,0.00,0.00,22.50,30.56,66.47,0.00,55.00,0.00,16.67,33.16,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:16,30.46,68.22,0.00,6.00,0.00,27.50,30.06,68.86,0.00,0.00,0.00,22.50,30.55,66.47,0.00,55.00,0.00,16.67,33.16,64.69,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:21,30.46,68.22,0.00,5.00,0.00,26.67,30.06,68.86,0.00,0.00,0.00,22.50,30.55,66.48,0.00,54.00,0.00,16.67,33.16,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:26,30.46,68.22,0.00,6.00,0.00,27.50,30.06,68.84,0.00,0.00,0.00,22.50,30.55,66.49,0.00,55.00,0.00,16.67,33.16,64.69,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:31,30.46,68.24,0.00,7.00,0.00,27.50,30.06,68.87,0.00,0.00,0.00,22.50,30.55,66.47,0.00,59.00,0.00,16.67,33.16,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:36,30.46,68.22,0.00,8.00,0.00,27.50,30.06,68.86,0.00,0.00,0.00,22.50,30.55,66.49,0.00,55.00,0.00,16.67,33.16,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:41,30.46,68.22,0.00,7.00,0.00,26.67,30.06,68.86,0.00,0.00,0.00,22.50,30.55,66.49,0.00,53.00,0.00,16.67,33.16,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:46,30.46,68.24,0.00,7.00,0.00,27.50,30.06,68.85,0.00,0.00,0.00,22.50,30.55,66.51,0.00,56.00,0.00,16.67,33.16,64.70,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:51,30.46,68.22,0.00,9.00,0.00,27.50,30.07,68.85,0.00,0.00,0.00,22.50,30.54,66.52,0.00,55.00,0.00,16.67,33.16,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:21:58,30.46,68.21,0.00,8.00,0.00,26.67,30.06,68.84,0.00,0.00,0.00,22.50,30.52,66.58,0.00,55.00,0.00,16.67,33.17,64.68,0.00,0.00,0.00,22.50,0
2023-09-22 09:22:03,30.46,68.21,0.00,7.00,0.00,26.67,30.06,68.86,0.00,0.00,0.00,22.50,30.52,66.57,0.00,53.00,0.00,16.67,33.17,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:22:08,30.46,68.22,0.00,8.00,0.00,26.67,30.06,68.86,0.00,0.00,0.00,22.50,30.52,66.56,0.00,58.00,0.00,16.67,33.17,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:22:13,30.46,68.21,0.00,6.00,0.00,26.67,30.06,68.84,0.00,0.00,0.00,22.50,30.52,66.57,0.00,57.00,0.00,16.67,33.17,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:22:18,30.46,68.21,0.00,9.00,0.00,26.67,30.06,68.85,0.00,0.00,0.00,22.50,30.52,66.58,0.00,55.00,0.00,16.67,33.17,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:22:23,30.46,68.22,0.00,6.00,0.00,26.67,30.06,68.86,0.00,0.00,0.00,22.50,30.52,66.59,0.00,54.00,0.00,16.67,33.17,64.68,0.00,0.00,0.00,22.50,0
2023-09-22 09:22:28,30.46,68.22,0.00,5.00,0.00,26.67,30.06,68.86,0.00,0.00,0.00,21.67,30.52,66.58,0.00,57.00,0.00,16.67,33.17,64.67,0.00,0.00,0.00,21.67,0
2023-09-22 09:22:33,30.46,68.19,0.00,4.00,0.00,25.83,30.06,68.86,0.00,0.00,0.00,21.67,30.52,66.58,0.00,55.00,0.00,15.00,33.17,64.69,0.00,0.00,0.00,22.50,0
2023-09-22 09:22:38,30.46,68.22,0.00,6.00,0.00,26.67,30.06,68.86,0.00,0.00,0.00,22.50,30.52,66.58,0.00,54.00,0.00,16.67,33.17,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:22:43,30.46,68.21,0.00,9.00,0.00,27.50,30.06,68.84,0.00,0.00,0.00,22.50,30.52,66.59,0.00,55.00,0.00,16.67,33.17,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:22:48,30.46,68.22,0.00,8.00,0.00,26.67,30.06,68.86,0.00,0.00,0.00,22.50,30.52,66.58,0.00,54.00,0.00,16.67,33.17,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:22:53,30.46,68.22,0.00,9.00,0.00,26.67,30.06,68.86,0.00,0.00,0.00,22.50,30.52,66.59,0.00,56.00,0.00,16.67,33.17,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:22:58,30.46,68.21,0.00,5.00,0.00,26.67,30.05,68.84,0.00,0.00,0.00,22.50,30.52,66.59,0.00,57.00,0.00,16.67,33.17,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:03,30.46,68.21,0.00,7.00,0.00,27.50,30.05,68.86,0.00,0.00,0.00,22.50,30.52,66.58,0.00,57.00,0.00,16.67,33.17,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:08,30.46,68.21,0.00,8.00,0.00,27.50,30.05,68.85,0.00,0.00,0.00,22.50,30.52,66.59,0.00,55.00,0.00,16.67,33.17,64.68,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:13,30.46,68.22,0.00,6.00,0.00,27.50,30.05,68.84,0.00,0.00,0.00,22.50,30.52,66.58,0.00,50.00,0.00,16.67,33.17,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:18,30.46,68.23,0.00,6.00,0.00,27.50,30.05,68.84,0.00,0.00,0.00,22.50,30.52,66.58,0.00,55.00,0.00,17.50,33.17,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:23,30.46,68.22,0.00,0.00,0.00,27.50,30.05,68.86,0.00,0.00,0.00,22.50,30.52,66.61,0.00,54.00,0.00,16.67,33.17,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:28,30.46,68.22,0.00,5.00,0.00,27.50,30.05,68.86,0.00,0.00,0.00,22.50,30.52,66.60,0.00,55.00,0.00,16.67,33.16,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:33,30.46,68.24,0.00,7.00,0.00,27.50,30.05,68.83,0.00,0.00,0.00,22.50,30.52,66.59,0.00,57.00,0.00,16.67,33.16,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:38,30.46,68.23,0.00,8.00,0.00,27.50,30.05,68.83,0.00,0.00,0.00,22.50,30.52,66.58,0.00,54.00,0.00,16.67,33.16,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:44,30.46,68.22,0.00,7.00,0.00,27.50,30.05,68.85,0.00,0.00,0.00,22.50,30.52,66.56,0.00,54.00,0.00,16.67,33.16,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:49,30.46,68.24,0.00,5.00,0.00,27.50,30.05,68.85,0.00,0.00,0.00,22.50,30.52,66.60,0.00,53.00,0.00,16.67,33.16,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:23:54,30.46,68.23,0.00,6.00,0.00,27.50,30.05,68.83,0.00,0.00,0.00,22.50,30.52,66.58,0.00,58.00,0.00,16.67,33.15,64.67,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:01,30.46,68.21,0.00,7.00,0.00,26.67,30.06,68.83,0.00,0.00,0.00,22.50,30.51,66.63,0.00,57.00,0.00,16.67,33.16,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:06,30.46,68.22,0.00,9.00,0.00,26.67,30.06,68.82,0.00,0.00,0.00,21.67,30.51,66.63,0.00,55.00,0.00,15.83,33.15,64.66,0.00,0.00,0.00,22.50,0
2023-09-22 09:24:11,30.46,68.24,0.00,9.00,0.00,26.67,30.06,68.83,0.00,0.00,0.00,22.50,30.51,66.63,0.00,54.00,0.00,16.67,33.15,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:16,30.46,68.24,0.00,7.00,0.00,26.67,30.06,68.82,0.00,0.00,0.00,22.50,30.51,66.64,0.00,55.00,0.00,16.67,33.15,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:21,30.46,68.22,0.00,6.00,0.00,27.50,30.06,68.84,0.00,0.00,0.00,22.50,30.51,66.63,0.00,54.00,0.00,16.67,33.15,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:26,30.46,68.23,0.00,7.00,0.00,27.50,30.06,68.83,0.00,0.00,0.00,23.33,30.51,66.62,0.00,55.00,0.00,16.67,33.15,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:31,30.46,68.21,0.00,10.00,0.00,27.50,30.06,68.82,0.00,0.00,0.00,23.33,30.51,66.63,0.00,53.00,0.00,16.67,33.15,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:36,30.46,68.22,0.00,9.00,0.00,27.50,30.06,68.82,0.00,0.00,0.00,23.33,30.51,66.63,0.00,54.00,0.00,16.67,33.15,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:41,30.46,68.24,0.00,9.00,0.00,27.50,30.06,68.82,0.00,0.00,0.00,22.50,30.51,66.63,0.00,57.00,0.00,16.67,33.15,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:46,30.46,68.23,0.00,7.00,0.00,27.50,30.06,68.83,0.00,0.00,0.00,23.33,30.51,66.64,0.00,55.00,0.00,16.67,33.14,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:51,30.46,68.21,0.00,11.00,0.00,27.50,30.06,68.83,0.00,0.00,0.00,22.50,30.51,66.62,0.00,53.00,0.00,16.67,33.14,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:24:56,30.46,68.24,0.00,9.00,0.00,27.50,30.06,68.82,0.00,0.00,0.00,22.50,30.51,66.63,0.00,55.00,0.00,16.67,33.14,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:01,30.46,68.24,0.00,7.00,0.00,27.50,30.06,68.83,0.00,0.00,0.00,23.33,30.51,66.63,0.00,53.00,0.00,16.67,33.14,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:06,30.46,68.22,0.00,7.00,0.00,27.50,30.06,68.84,0.00,0.00,0.00,22.50,30.51,66.63,0.00,58.00,0.00,16.67,33.14,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:11,30.46,68.22,0.00,9.00,0.00,27.50,30.06,68.83,0.00,0.00,0.00,23.33,30.51,66.63,0.00,54.00,0.00,16.67,33.14,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:16,30.46,68.23,0.00,7.00,0.00,27.50,30.06,68.82,0.00,0.00,0.00,22.50,30.51,66.62,0.00,55.00,0.00,16.67,33.14,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:21,30.46,68.24,0.00,9.00,0.00,27.50,30.06,68.82,0.00,0.00,0.00,22.50,30.51,66.63,0.00,57.00,0.00,16.67,33.14,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:26,30.46,68.22,0.00,6.00,0.00,27.50,30.06,68.84,0.00,0.00,0.00,22.50,30.51,66.61,0.00,54.00,0.00,16.67,33.13,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:31,30.46,68.24,0.00,5.00,0.00,27.50,30.06,68.82,0.00,0.00,0.00,22.50,30.51,66.61,0.00,57.00,0.00,16.67,33.13,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:36,30.46,68.23,0.00,10.00,0.00,27.50,30.06,68.83,0.00,0.00,0.00,22.50,30.51,66.63,0.00,54.00,0.00,16.67,33.13,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:41,30.46,68.24,0.00,6.00,0.00,27.50,30.05,68.83,0.00,0.00,0.00,23.33,30.51,66.62,0.00,57.00,0.00,16.67,33.13,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:46,30.46,68.24,0.00,8.00,0.00,27.50,30.05,68.83,0.00,0.00,0.00,22.50,30.51,66.63,0.00,54.00,0.00,16.67,33.13,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:51,30.47,68.22,0.00,8.00,0.00,27.50,30.05,68.82,0.00,0.00,0.00,22.50,30.51,66.63,0.00,55.00,0.00,16.67,33.13,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:25:56,30.47,68.24,0.00,9.00,0.00,27.50,30.05,68.83,0.00,0.00,0.00,22.50,30.51,66.63,0.00,54.00,0.00,16.67,33.12,64.66,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:05,30.47,68.23,0.00,7.00,0.00,27.50,30.03,68.81,0.00,0.00,0.00,22.50,30.52,66.62,0.00,54.00,0.00,16.67,33.06,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:10,30.48,68.23,0.00,9.00,0.00,26.67,30.03,68.81,0.00,0.00,0.00,22.50,30.52,66.61,0.00,58.00,0.00,16.67,33.06,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:15,30.47,68.22,0.00,9.00,0.00,27.50,30.03,68.80,0.00,0.00,0.00,22.50,30.52,66.63,0.00,54.00,0.00,16.67,33.06,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:20,30.47,68.22,0.00,9.00,0.00,26.67,30.03,68.81,0.00,0.00,0.00,22.50,30.52,66.61,0.00,53.00,0.00,16.67,33.05,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:25,30.47,68.23,0.00,7.00,0.00,27.50,30.03,68.81,0.00,0.00,0.00,22.50,30.52,66.61,0.00,57.00,0.00,16.67,33.05,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:30,30.47,68.23,0.00,7.00,0.00,27.50,30.03,68.80,0.00,0.00,0.00,22.50,30.52,66.61,0.00,57.00,0.00,16.67,33.05,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:35,30.48,68.25,0.00,7.00,0.00,26.67,30.03,68.81,0.00,0.00,0.00,22.50,30.52,66.63,0.00,57.00,0.00,16.67,33.05,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:40,30.48,68.24,0.00,7.00,0.00,27.50,30.03,68.81,0.00,0.00,0.00,22.50,30.52,66.62,0.00,43.00,0.00,16.67,33.05,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:45,30.48,68.25,0.00,8.00,0.00,27.50,30.03,68.81,0.00,0.00,0.00,22.50,30.52,66.63,0.00,56.00,0.00,16.67,33.05,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:50,30.48,68.25,0.00,5.00,0.00,27.50,30.03,68.81,0.00,0.00,0.00,22.50,30.52,66.63,0.00,53.00,0.00,16.67,33.04,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:26:55,30.48,68.24,0.00,0.00,0.00,27.50,30.03,68.80,0.00,0.00,0.00,22.50,30.52,66.61,0.00,55.00,0.00,16.67,33.04,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:00,30.48,68.24,0.00,6.00,0.00,27.50,30.02,68.82,0.00,0.00,0.00,22.50,30.52,66.63,0.00,55.00,0.00,16.67,33.04,64.65,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:05,30.48,68.25,0.00,9.00,0.00,27.50,30.02,68.81,0.00,0.00,0.00,22.50,30.52,66.63,0.00,54.00,0.00,16.67,33.04,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:10,30.48,68.23,0.00,9.00,0.00,27.50,30.02,68.81,0.00,0.00,0.00,22.50,30.52,66.65,0.00,55.00,0.00,16.67,33.04,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:15,30.48,68.25,0.00,10.00,0.00,27.50,30.02,68.82,0.00,0.00,0.00,22.50,30.52,66.67,0.00,55.00,0.00,16.67,33.04,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:20,30.48,68.24,0.00,8.00,0.00,27.50,30.02,68.82,0.00,0.00,0.00,22.50,30.52,66.64,0.00,58.00,0.00,16.67,33.04,64.63,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:25,30.48,68.24,0.00,10.00,0.00,27.50,30.02,68.81,0.00,0.00,0.00,22.50,30.52,66.64,0.00,57.00,0.00,16.67,33.04,64.63,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:30,30.48,68.26,0.00,7.00,0.00,27.50,30.02,68.81,0.00,0.00,0.00,22.50,30.52,66.66,0.00,55.00,0.00,16.67,33.04,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:35,30.48,68.25,0.00,7.00,0.00,26.67,30.02,68.82,0.00,0.00,0.00,22.50,30.52,66.66,0.00,46.00,0.00,16.67,33.04,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:40,30.48,68.24,0.00,6.00,0.00,27.50,30.02,68.82,0.00,0.00,0.00,22.50,30.52,66.66,0.00,55.00,0.00,16.67,33.04,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:45,30.48,68.25,0.00,6.00,0.00,27.50,30.02,68.82,0.00,0.00,0.00,22.50,30.52,66.66,0.00,53.00,0.00,16.67,33.04,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:50,30.47,68.25,0.00,7.00,0.00,26.67,30.02,68.81,0.00,0.00,0.00,22.50,30.52,66.65,0.00,55.00,0.00,16.67,33.03,64.63,0.00,0.00,0.00,23.33,0
2023-09-22 09:27:55,30.48,68.26,0.00,5.00,0.00,27.50,30.02,68.81,0.00,0.00,0.00,22.50,30.52,66.66,0.00,55.00,0.00,16.67,33.03,64.63,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:00,30.48,68.25,0.00,7.00,0.00,26.67,30.02,68.82,0.00,0.00,0.00,23.33,30.52,66.65,0.00,53.00,0.00,16.67,33.03,64.63,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:08,30.49,68.26,0.00,6.00,0.00,27.50,30.01,68.81,0.00,0.00,0.00,23.33,30.51,66.68,0.00,54.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:13,30.49,68.27,0.00,6.00,0.00,27.50,30.01,68.79,0.00,0.00,0.00,23.33,30.51,66.68,0.00,49.00,0.00,16.67,33.02,64.61,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:18,30.49,68.25,0.00,9.00,0.00,27.50,30.01,68.79,0.00,0.00,0.00,22.50,30.51,66.68,0.00,58.00,0.00,16.67,33.02,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:23,30.49,68.26,0.00,5.00,0.00,27.50,30.01,68.79,0.00,0.00,0.00,23.33,30.51,66.67,0.00,54.00,0.00,16.67,33.02,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:28,30.49,68.27,0.00,9.00,0.00,27.50,30.01,68.79,0.00,0.00,0.00,22.50,30.51,66.67,0.00,57.00,0.00,16.67,33.02,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:33,30.49,68.25,0.00,10.00,0.00,27.50,30.01,68.81,0.00,0.00,0.00,23.33,30.52,66.68,0.00,57.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:38,30.49,68.25,0.00,9.00,0.00,27.50,30.01,68.79,0.00,0.00,0.00,22.50,30.52,66.68,0.00,54.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:43,30.49,68.25,0.00,7.00,0.00,27.50,30.00,68.80,0.00,0.00,0.00,23.33,30.52,66.68,0.00,54.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:48,30.49,68.25,0.00,7.00,0.00,27.50,30.00,68.81,0.00,0.00,0.00,22.50,30.52,66.66,0.00,56.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:53,30.49,68.25,0.00,0.00,0.00,27.50,30.00,68.78,0.00,0.00,0.00,23.33,30.52,66.67,0.00,54.00,0.00,16.67,33.01,64.64,0.00,0.00,0.00,23.33,0
2023-09-22 09:28:58,30.49,68.26,0.00,5.00,0.00,27.50,30.00,68.79,0.00,0.00,0.00,22.50,30.52,66.67,0.00,55.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:03,30.49,68.26,0.00,7.00,0.00,27.50,30.00,68.80,0.00,0.00,0.00,23.33,30.52,66.67,0.00,52.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:08,30.49,68.27,0.00,9.00,0.00,27.50,30.00,68.78,0.00,0.00,0.00,22.50,30.52,66.66,0.00,55.00,0.00,16.67,33.01,64.61,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:13,30.49,68.25,0.00,9.00,0.00,27.50,30.00,68.80,0.00,0.00,0.00,23.33,30.52,66.66,0.00,57.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:18,30.49,68.26,0.00,7.00,0.00,27.50,30.00,68.78,0.00,0.00,0.00,22.50,30.52,66.67,0.00,55.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:23,30.49,68.26,0.00,10.00,0.00,27.50,30.00,68.79,0.00,0.00,0.00,23.33,30.52,66.67,0.00,57.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:28,30.49,68.26,0.00,6.00,0.00,27.50,30.00,68.81,0.00,0.00,0.00,23.33,30.52,66.66,0.00,58.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:33,30.49,68.26,0.00,7.00,0.00,27.50,30.00,68.80,0.00,0.00,0.00,22.50,30.52,66.67,0.00,54.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:38,30.49,68.26,0.00,6.00,0.00,27.50,30.00,68.79,0.00,0.00,0.00,23.33,30.52,66.66,0.00,55.00,0.00,16.67,33.01,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:44,30.49,68.26,0.00,10.00,0.00,27.50,30.00,68.79,0.00,0.00,0.00,22.50,30.52,66.66,0.00,55.00,0.00,16.67,33.00,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:49,30.49,68.26,0.00,11.00,0.00,27.50,30.00,68.79,0.00,0.00,0.00,23.33,30.52,66.67,0.00,57.00,0.00,16.67,33.00,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:54,30.49,68.25,0.00,7.00,0.00,27.50,30.00,68.81,0.00,0.00,0.00,23.33,30.52,66.66,0.00,58.00,0.00,16.67,33.00,64.60,0.00,0.00,0.00,23.33,0
2023-09-22 09:29:59,30.49,68.24,0.00,10.00,0.00,27.50,29.99,68.80,0.00,0.00,0.00,22.50,30.52,66.64,0.00,55.00,0.00,16.67,33.00,64.62,0.00,0.00,0.00,23.33,0
2023-09-22 09:30:04,30.49,68.24,0.00,9.00,0.00,27.50,29.99,68.78,0.00,0.00,0.00,23.33,30.52,66.66,0.00,54.00,0.00,16.67,33.00,64.61,0.00,0.00,0.00,23.33,0
2023-09-22 09:30:11,30.50,68.22,0.00,0.00,0.00,27.50,29.98,68.78,0.00,0.00,0.00,22.50,30.53,66.66,0.00,53.00,0.00,16.67,32.99,64.60,0.00,0.00,0.00,23.33,0
2023-09-22 09:30:16,30.50,68.21,0.00,7.00,0.00,26.67,29.98,68.79,0.00,0.00,0.00,22.50,30.53,66.65,0.00,59.00,0.00,16.67,32.99,64.61,0.00,0.00,0.00,23.33,0
2023-09-22 09:30:21,30.50,68.22,0.00,7.00,0.00,26.67,29.98,68.79,0.00,0.00,0.00,22.50,30.53,66.65,0.00,55.00,0.00,16.67,32.99,64.61,0.00,0.00,0.00,23.33,0
2023-09-22 09:30:26,30.50,68.21,0.00,10.00,0.00,26.67,29.98,68.78,0.00,0.00,0.00,22.50,30.53,66.64,0.00,38.00,0.00,16.67,32.99,64.60,0.00,0.00,0.00,23.33,0
2023-09-22 09:30:31,30.50,68.21,0.00,6.00,0.00,26.67,29.98,68.79,0.00,0.00,0.00,22.50,30.53,66.65,0.00,55.00,0.00,16.67,32.99,64.61,0.00,0.00,0.00,23.33,0
2023-09-22 09:30:36,30.50,68.21,0.00,10.00,0.00,26.67,29.98,68.78,0.00,0.00,0.00,22.50,30.53,66.64,0.00,54.00,0.00,16.67,32.99,64.60,0.00,0.00,0.00,23.33,0
2023-09-22 09:30:41,30.50,68.24,0.00,7.00,0.00,26.67,29.98,68.79,0.00,0.00,0.00,22.50,30.53,66.63,0.00,57.00,0.00,16.67,32.99,64.60,0.00,0.00,0.00,23.33,0
2023-09-22 09:30:46,30.50,68.22,0.00,9.00,0.00,26.67,29.98,68.79,0.00,0.00,0.00,22.50,30.53,66.63,0.00,55.00,0.00,16.67,32.99,64.59,0.00,0.00,0.00,23.33,0
